Year;Tm;Player;Age;PER;TS%;TRB%;AST%;STL%
2014;NOP;Alexis Ajinca;25;14.6;0.589;16.9;6.6;1.3
2014;SAS;Cory Joseph;22;14.7;0.558;6.4;17.2;1.9
2014;ATL;Pero Antic;31;11.7;0.545;13.1;9.8;1
2014;LAL;Jordan Farmar;27;15;0.533;6.1;34.6;2
2014;MIL;Ramon Sessions;27;18;0.585;5.4;25.1;0.9
2014;LAL;Xavier Henry;22;12.3;0.511;6.7;8.8;2.4
2014;SAC;Ray McCallum;22;9.7;0.439;5;21;1.2
2014;LAL;Steve Blake;33;12.1;0.515;6.2;33;1.9
2014;GSW;Jermaine O'Neal;35;15.3;0.57;15;4.2;0.8
2014;POR;Thomas Robinson;22;14.1;0.502;18.9;6;1.3
2014;LAC;Willie Green;32;7.1;0.477;5;8.3;1.3
2014;DEN;Nate Robinson;29;15.6;0.544;5;21.3;2
2014;CHI;Luol Deng;28;17;0.536;10.5;18.7;1.5
2014;BRK;Andrei Kirilenko;32;12.4;0.532;10.2;13.1;2.4
2014;DEN;Aaron Brooks;29;12.9;0.508;5;27.7;1.6
2014;MIA;Michael Beasley;25;16.8;0.559;13;8.8;1.5
2014;NOP;Jason Smith;27;12.4;0.495;12.7;5.6;0.7
2014;ATL;Cartier Martin;29;10.9;0.555;7.4;5.9;1.6
2014;MIL;Caron Butler;33;12.4;0.494;11;11.9;1.5
2014;MIN;Gorgui Dieng;24;16.5;0.534;20;7.2;1.8
2014;DAL;Devin Harris;30;14.6;0.517;6;31;1.8
2014;MIN;Luc Mbah a Moute;27;7.5;0.498;8;3.6;1.3
2014;CLE;Spencer Hawes;25;16.6;0.571;14.5;13.5;0.8
2014;MIL;Ekpe Udoh;26;7.6;0.44;10.5;5.7;1
2014;NOP;Ryan Anderson;25;18.8;0.572;10.4;3.6;0.7
2014;BOS;Chris Johnson;23;10.8;0.537;7;6;1.8
2014;DEN;Quincy Miller;21;8.6;0.459;10.1;4.9;1.4
2014;SAC;Quincy Acy;23;9.6;0.518;14.4;4.4;1.2
2014;OKC;Perry Jones;22;10.1;0.541;8.4;4.9;0.9
2014;MIL;Luke Ridnour;32;9.1;0.453;4.7;25.3;1.6
2014;MIN;Chase Budinger;25;9.7;0.505;7.5;6.2;1.2
2014;LAL;Shawne Williams;27;9.5;0.503;11.9;5.7;1.2
2014;DET;Jonas Jerebko;26;13.4;0.577;12.9;7.8;1.4
2014;LAL;Chris Kaman;31;17;0.537;16.6;14.1;0.7
2014;POR;Joel Freeland;26;11.3;0.498;15.4;7.1;0.7
2014;NOP;Darius Miller;23;9;0.55;4.2;8.7;1.7
2014;HOU;Aaron Brooks;29;11.9;0.529;4.8;18.1;1.7
2014;PHI;Henry Sims;23;17.4;0.554;13.8;10.6;1.6
2014;MIL;Jeff Adrien;27;18.4;0.552;17.7;7.7;1.3
2014;CLE;Earl Clark;26;8.6;0.467;10.2;3.6;1.2
2014;ORL;Doron Lamb;22;7.5;0.543;4;9.3;0.8
2014;SAS;Matt Bonner;33;11.2;0.582;10.6;6.1;1.1
2014;NOP;Jeff Withey;23;15.2;0.59;12.7;5.6;1.1
2014;DEN;Jordan Hamilton;23;13.2;0.497;10.7;7.8;2.3
2014;MIN;Alexey Shved;25;10.2;0.452;6.6;14.9;1.9
2014;CLE;Anthony Bennett;20;6.9;0.425;13.1;4;1.6
2014;GSW;Jordan Crawford;25;11.9;0.503;5.2;14.2;1
2014;MIN;Robbie Hummel;24;9.6;0.492;11;5;1.2
2014;IND;Danny Granger;30;10.3;0.491;9;8.1;0.7
2014;MIA;Udonis Haslem;33;10.5;0.523;16.8;2.9;0.9
2014;MEM;Jerryd Bayless;25;11.3;0.473;5.4;15.6;1.6
2014;LAL;Kent Bazemore;24;13.3;0.543;6.4;17.7;2.3
2014;MEM;Jon Leuer;24;17.6;0.566;14.6;5.2;1.5
2014;ATL;Dennis Schroder;20;5.8;0.442;5.4;22;1.3
2014;TOR;Rudy Gay;27;14.7;0.468;12.1;11.5;2.3
2014;WAS;Garrett Temple;27;7.8;0.431;6.2;15.8;2.8
2014;NYK;Kenyon Martin;36;12.2;0.521;12.5;11.9;2.1
2014;CHA;Jeffery Taylor;24;5.9;0.436;5.4;5.7;1.1
2014;BRK;Marcus Thornton;26;16.1;0.547;7.1;8.6;2.3
2014;GSW;Steve Blake;33;9.4;0.494;5;22.7;1.6
2014;MIL;Gary Neal;29;11.2;0.5;4.7;13.4;0.6
2014;MIN;Ronny Turiaf;31;13.9;0.578;15.6;5.7;0.7
2014;OKC;Caron Butler;33;11.9;0.548;6.7;6.4;2
2014;UTA;John Lucas;31;5.2;0.403;3.8;11.1;1.2
2014;NYK;Beno Udrih;31;12.4;0.507;5.7;28.9;2
2014;MIL;Larry Sanders;25;14;0.478;16.2;5.3;1.6
2014;WAS;Kevin Seraphin;24;12.5;0.533;12.8;4.9;0.3
2014;PHI;Brandon Davies;22;7.5;0.476;10.2;7.1;2
2014;TOR;Chuck Hayes;30;9.6;0.467;16.5;7.5;2.1
2014;IND;Evan Turner;25;9.7;0.468;8.5;18.4;1
2014;DEN;Andre Miller;37;13.4;0.534;6.9;25.8;1.3
2014;BRK;Jason Terry;36;7.4;0.501;3.9;15.3;1.2
2014;CHI;Nazr Mohammed;36;10.1;0.445;17.7;5.8;1.3
2014;TOR;Steve Novak;30;11.1;0.599;6.3;3.8;1.2
2014;PHO;Archie Goodwin;19;10.3;0.507;9.2;5.7;1.9
2014;BRK;Brook Lopez;25;25.4;0.629;11.5;6.1;0.9
2014;DEN;Anthony Randolph;24;12.2;0.499;12.5;9.1;2.4
2014;WAS;Al Harrington;33;9.7;0.506;9.1;8.7;1.4
2014;CHA;Gary Neal;29;14;0.571;4.5;12.6;1.1
2014;BOS;Courtney Lee;28;14.6;0.573;5.5;10.9;2
2014;SAC;Reggie Evans;33;13.8;0.556;20.9;4.8;2.4
2014;SAS;Aron Baynes;27;9.7;0.467;16.6;9.9;0.2
2014;DAL;Shane Larkin;21;8.3;0.446;5;20.4;2.7
2014;BOS;Vitor Faverani;25;11;0.502;14.9;5.2;1.5
2014;ORL;Jason Maxiell;30;8.1;0.459;10;2.8;0.8
2014;LAC;Ryan Hollins;29;11.9;0.73;10.4;2.4;0.9
2014;CLE;Andrew Bynum;26;14.8;0.456;14.7;9.6;0.6
2014;POR;C.J. McCollum;22;9;0.521;5.4;8.7;1.5
2014;NOP;Luke Babbitt;24;12.1;0.525;10.8;9.4;0.8
2014;WAS;Jan Vesely;23;11.5;0.494;13.9;3.1;2.8
2014;MIL;Miroslav Raduljica;26;15.3;0.603;13.3;8.3;0.8
2014;SAC;Greivis Vasquez;27;14.1;0.536;4.1;32.8;0.7
2014;SAC;Jimmer Fredette;24;16.3;0.584;5.5;23.5;1.5
2014;SAC;John Salmons;34;8.3;0.437;5.8;14.7;1.4
2014;UTA;Rudy Gobert;21;12.9;0.507;20.6;2.4;1
2014;ATL;Gustavo Ayon;28;12.9;0.505;16.9;10;3
2014;UTA;Brandon Rush;28;4.1;0.428;6.1;8.5;0.6
2014;SAC;Patrick Patterson;24;10.3;0.457;13.5;5.6;1.6
2014;WAS;Andre Miller;37;14.6;0.534;8;33.9;2.4
2014;MIA;Toney Douglas;27;10.9;0.494;9.3;17.3;1.7
2014;BRK;Reggie Evans;33;9;0.462;22.4;1.8;1.7
2014;OKC;Andre Roberson;22;9;0.518;13.3;5.2;2.4
2014;NYK;Jeremy Tyler;22;13;0.532;16.1;3.3;0.8
2014;LAC;Reggie Bullock;22;6.7;0.46;7.6;4.3;1.1
2014;WAS;Drew Gooden;32;18.4;0.591;16.7;6.3;1.3
2014;DAL;Wayne Ellington;26;12.2;0.554;6.3;7.1;2.1
2014;IND;Donald Sloan;26;8.5;0.437;6.3;20.1;1.3
2014;LAC;Hedo Turkoglu;34;11.3;0.492;12.6;11.9;2.4
2014;NYK;Metta World Peace;34;11.7;0.469;8.9;7.1;3.3
2014;POR;Will Barton;23;13.5;0.488;10.3;13.3;1.2
2014;IND;Rasual Butler;34;12.2;0.585;6.1;7.4;1
2014;CHA;Luke Ridnour;32;8.6;0.45;5.2;22.4;1.2
2014;ORL;Ronnie Price;30;7.6;0.379;6.5;25.6;3.4
2014;NYK;Toure' Murry;24;11.1;0.479;6.9;21.5;2.7
2014;PHO;Leandro Barbosa;31;11.5;0.506;5.6;13.4;1
2014;PHO;Alex Len;20;7.3;0.469;15.3;1.6;0.6
2014;POR;Meyers Leonard;21;9.4;0.489;16.8;7.3;1
2014;HOU;Jordan Hamilton;23;11.7;0.528;9.7;8;1.9
2014;IND;Orlando Johnson;24;6.1;0.431;8.4;7.2;0.9
2014;PHI;Jarvis Varnado;25;13.4;0.597;10.1;5.7;1.4
2014;SAC;Aaron Gray;29;7.9;0.455;17.4;8.2;1.5
2014;NYK;Cole Aldrich;25;19.1;0.62;23;6.4;1.3
2014;TOR;Landry Fields;25;8.6;0.443;10.7;9.3;1.6
2014;WAS;Otto Porter;20;6;0.405;10.4;4.6;1.3
2014;DET;Josh Harrellson;24;13.4;0.547;13.1;6.9;1
2014;LAL;Steve Nash;39;12.2;0.488;4.9;40.3;1.1
2014;CHI;Derrick Rose;25;9.7;0.446;5.9;26.2;0.9
2014;DET;Chauncey Billups;37;5.3;0.427;4.9;18.7;1.3
2014;LAC;Glen Davis;28;10.3;0.527;12.4;3.3;1.9
2014;DEN;Jan Vesely;23;14.5;0.503;13.8;5.4;4.3
2014;SAS;Nando De Colo;26;13.2;0.545;8.4;15.1;2.5
2014;DAL;Gal Mekel;25;5.4;0.4;5.3;30.1;0.7
2014;MIN;Shabazz Muhammad;21;13.1;0.505;10;3.4;1.4
2014;CHA;Ben Gordon;30;6.4;0.422;5.5;12.2;1.9
2014;GSW;Stephen Curry;27;37.4;0.71;8.4;30.6;3.3
2014;MEM;Quincy Pondexter;25;10.3;0.52;5.7;11;1
2014;BRK;Tyshawn Taylor;23;5.4;0.427;3.3;21.4;2.3
2014;GSW;Kent Bazemore;24;6.2;0.448;8.1;10.9;2.2
2014;GSW;Toney Douglas;27;6.5;0.492;5.4;10.3;1.1
2014;IND;Chris Copeland;29;17.6;0.621;6.8;12.6;0.6
2014;MIA;Roger Mason;33;8.2;0.528;5.3;10.5;1.2
2014;CHA;Jeff Adrien;27;14.9;0.559;19.4;4.1;1.4
2014;HOU;Isaiah Canaan;22;9.5;0.506;5.3;13.2;1.6
2014;PHI;Daniel Orton;23;10.5;0.54;13.1;8.5;1.2
2014;WAS;Chris Singleton;24;8.8;0.481;12.8;3.5;1.9
2014;LAC;Antawn Jamison;37;7.8;0.408;12.3;4.1;1.8
2014;PHI;Byron Mullens;24;16.1;0.569;13.1;5.5;1.8
2014;BRK;Jorge Gutierrez;25;8.7;0.523;5.4;19.4;2.2
2014;CHI;Marquis Teague;20;0;0.308;4.5;17.9;0.4
2014;CHA;Jannero Pargo;34;18.9;0.554;4.7;40.3;3
2014;DET;Luigi Datome;26;8;0.409;10.6;7;1.3
2014;MIA;James Jones;33;15.4;0.666;6.1;5.8;0.7
2014;ORL;Dewayne Dedmon;24;12.5;0.488;18.9;1.3;1.5
2014;SAC;Carl Landry;30;11.2;0.563;13.8;3.4;0.7
2014;LAL;MarShon Brooks;25;16.5;0.578;7;15.2;2.6
2014;IND;Solomon Hill;22;7.6;0.545;10.2;7.9;1.1
2014;UTA;Mike Harris;30;15.3;0.576;8.4;3.6;3.7
2014;DET;Peyton Siva;23;5.7;0.425;3.4;21;2
2014;PHI;Lorenzo Brown;23;8.2;0.349;6.8;27.5;2.8
2014;WAS;Eric Maynor;26;6;0.355;6.5;26.8;1.2
2014;ATL;Mike Muscala;22;10.8;0.48;14;5.2;0.7
2014;MIA;Greg Oden;26;12.4;0.567;16;0.7;1.7
2014;BRK;Marquis Teague;20;8.4;0.505;6.3;23.8;2.1
2014;PHO;Dionte Christmas;27;11.1;0.489;10.8;5.8;0.5
2014;SAC;Luc Mbah a Moute;27;11.7;0.53;7.8;11.1;2.3
2014;LAC;Danny Granger;30;12.6;0.532;8;6.6;0.8
2014;TOR;Nando De Colo;26;12.9;0.495;8.5;26.9;1.9
2014;PHI;Darius Morris;23;11.9;0.544;3.6;25.4;2
2014;OKC;Hasheem Thabeet;26;2.6;0.536;11.7;0.7;1
2014;PHI;Arnett Moultrie;23;6.7;0.448;10.1;1.5;2.1
2014;POR;Victor Claver;25;8.8;0.502;11.4;9.1;0.8
2014;NOP;Louis Amundson;31;9.2;0.446;17.4;4.7;2.5
2014;DET;Charlie Villanueva;29;12.7;0.469;10.3;5.5;1.1
2014;LAL;Manny Harris;24;10.9;0.485;10.1;9.5;1.1
2014;SAC;Chuck Hayes;30;11.4;0.47;14.8;4.9;3.1
2014;LAL;Kobe Bryant;35;10.7;0.505;7.8;34.6;1.9
2014;BRK;Jason Collins;35;4.1;0.485;6.6;3.5;2.4
2014;UTA;Ian Clark;22;9.2;0.485;6.4;14.7;2.4
2014;CLE;Henry Sims;23;10.7;0.43;18.7;4.5;1.5
2014;LAC;Byron Mullens;24;7.8;0.503;10.6;5.5;1.8
2014;MIN;Derrick Williams;22;7.6;0.442;8.7;0.9;1.2
2014;POR;Earl Watson;34;2.1;0.47;5;22;1.6
2014;MEM;Jamaal Franklin;22;4.7;0.489;8.5;5.4;1.3
2014;HOU;Ronnie Brewer;28;3.5;0.22;4.9;8.2;1.9
2014;ATL;John Jenkins;22;4.7;0.457;8.1;10.4;0.3
2014;CLE;Sergey Karasev;20;2.3;0.47;5.8;5.6;1
2014;PHI;Dewayne Dedmon;24;8.7;0.533;17.6;2.9;0
2014;BOS;Joel Anthony;31;8.1;0.384;11.8;1.9;1
2014;NYK;Shannon Brown;28;8.4;0.462;6;4.1;4.3
2014;DAL;Bernard James;28;8.5;0.503;16.6;2.8;1.1
2014;TOR;Dwight Buycks;24;7.2;0.414;9.2;10.6;2.9
2014;GSW;Nemanja Nedovic;22;-1.7;0.306;5.8;12.1;0
2014;BRK;Tornike Shengelia;22;3.3;0.454;6.1;13.3;0.8
2014;BOS;Chris Babb;23;3.7;0.367;7.3;3.3;2.3
2014;MIL;Chris Wright;25;16.5;0.577;9.1;6.9;2.9
2014;TOR;Julyan Stone;25;6.6;0.491;9.7;14.5;1.3
2014;PHI;Casper Ware;24;13;0.538;4.2;13.7;3.3
2014;SAS;Austin Daye;25;13.5;0.499;9.8;7.9;1.8
2014;IND;Lavoy Allen;24;17.5;0.521;17.1;9;0.9
2014;PHI;Eric Maynor;26;6.6;0.461;7.2;15.7;1.7
2014;PHI;James Nunnally;23;6.1;0.43;5.4;7.7;2.2
2014;UTA;Jamaal Tinsley;35;1.9;0.225;5.8;29.5;1
2014;WAS;Glen Rice;23;6.6;0.399;10.6;9.3;2.8
2014;LAC;Stephen Jackson;35;0.1;0.27;5.2;6.2;2.8
2014;SAS;Shannon Brown;28;-0.5;0.36;7.1;6.4;0.5
2014;HOU;Greg Smith;23;13.7;0.629;15;0;0.5
2014;POR;Allen Crabbe;21;7.7;0.475;4.8;8.7;1
2014;MIN;A.J. Price;27;9.7;0.469;5.5;21.5;0.5
2014;GSW;Hilton Armstrong;29;17;0.48;26.5;7.1;2.1
2014;PHO;Shavlik Randolph;30;7.7;0.531;14.8;1.4;1.6
2014;GSW;Ognjen Kuzmic;23;3.4;0.42;12.5;2.9;1.6
2014;ORL;Solomon Jones;29;5.8;0.373;10.7;3.4;1.2
2014;TOR;D.J. Augustin;26;1.2;0.394;2.8;18.4;0.6
2014;DEN;JaVale McGee;26;10.2;0.455;11.6;4.4;0.6
2014;DET;Tony Mitchell;21;18.1;0.54;18;3.4;3.8
2014;CHI;Mike James;38;1.5;0.251;5.2;34.1;1.4
2014;HOU;Troy Daniels;22;16;0.677;3;11.4;0
2014;SAC;Hamady N'Diaye;27;2.9;0.318;13.7;5.6;0
2014;BOS;MarShon Brooks;25;10.7;0.514;14.8;8.6;0.7
2014;NYK;Earl Clark;26;13.5;0.453;13.4;4.3;0.8
2014;MIA;Justin Hamilton;23;12.6;0.586;6.5;0;3.1
2014;MEM;Darius Morris;23;7.9;0.433;7.2;17.4;2.4
2014;CHI;Erik Murphy;23;0.2;0.231;7.3;4.9;0
2014;TOR;Quincy Acy;23;17.2;0.542;14.3;10.1;3.4
2014;PHO;Viacheslav Kravtsov;26;10.5;0.54;16.2;2.5;0
2014;SAC;Jared Cunningham;22;12.4;0.477;4.9;12.7;2.6
2014;CHI;Jimmer Fredette;24;11.6;0.535;7.1;11.1;0
2014;MEM;Beno Udrih;31;16;0.654;2.2;18;1
2014;BOS;Keith Bogans;33;9.9;0.82;3.1;7.7;0.9
2014;LAC;Darius Morris;23;1.5;0.324;5.1;12.5;1.9
2014;ATL;James Nunnally;23;6.2;0.455;8.6;5.6;0.9
2014;SAS;Damion James;26;4.1;0.304;13.5;7.5;0
2014;SAC;Orlando Johnson;24;-0.3;0.24;4.5;11.4;0
2014;CHI;Cartier Martin;29;13.3;0.768;5.9;6.8;1.1
2014;UTA;Malcolm Thomas;25;4;0.542;14.4;6.7;0
2014;UTA;Andris Biedrins;27;2.4;0.412;21.8;0;0
2014;NOP;Lance Thomas;25;0.5;0.279;9.7;9.7;0
2014;CLE;Carrick Felix;23;13.3;0.603;8.9;18.2;0
2014;MIA;Joel Anthony;31;8;0.436;11.9;0;0
2014;IND;Andrew Bynum;26;19.9;0.459;29.7;11.2;0
2014;SAS;Othyus Jeffers;28;8.9;0.595;9.9;3.9;0
2014;OKC;Ryan Gomes;31;0.2;0.375;6.6;4.1;0
2014;HOU;Robert Covington;23;15;0.571;8.2;0;2.9
2014;DAL;Ricky Ledo;21;12.7;0.506;3.5;9.5;1.6
2014;TOR;Austin Daye;25;2.4;0.279;12.4;9.2;0
2014;NOP;James Southerland;23;17.7;0.543;17.2;0;1.9
2014;NOP;Melvin Ely;35;3.9;0.5;2.2;0;0
2014;NOP;Arinze Onuaku;26;5.6;0.307;16.3;16.2;0
2014;NOP;Josh Childress;30;3.9;0;7.3;10.7;2.2
2014;ORL;Adonis Thomas;20;5.8;0.371;7.1;13.2;0
2014;ATL;Jared Cunningham;22;-1.8;0.347;2.6;18.8;0
2014;TOR;Aaron Gray;29;5.7;0.644;23.3;23.1;0
2014;HOU;Josh Powell;31;2.5;0.333;14.6;0;0
2014;OKC;Reggie Williams;27;16.4;0.611;0;11.5;3
2014;CHI;Tornike Shengelia;22;9;0.5;6.7;19.8;3.1
2014;SAS;Malcolm Thomas;25;6.6;0.205;33.8;0;0
2014;GSW;MarShon Brooks;25;24.3;0.44;18.2;0;3.3
2014;BOS;Vander Blue;21;0.5;0.403;11.4;10.7;0
2014;MIL;D.J. Stephens;23;16.1;0.47;19.1;0;0
2014;PHI;Darius Johnson-Odom;24;-23;0;7.2;8.5;3.2
2014;MIN;Othyus Jeffers;28;1.7;0.532;12.6;0;0
2014;PHI;Adonis Thomas;20;10.1;0.7;0;13.9;0
2014;CLE;Shane Edwards;26;-1;0.333;9.3;0;0
2014;OKC;Mustafa Shakur;29;-8.8;0.129;0;45.1;0
2014;LAL;Elias Harris;24;7.6;0;4.9;11.4;4.4
2014;LAC;Sasha Vujacic;29;1.5;0.5;16.7;0;5
2014;CHA;D.J. White;27;2.4;0;11.3;0;5.2
2014;MIL;Tony Mitchell;24;30.9;0.6;5.7;22.6;5.2
2014;LAC;Maalik Wayns;22;19.3;0.5;12.3;31.7;11.1
2014;SAC;Royce White;22;-8.3;0;0;0;0
2014;CLE;Seth Curry;23;19.9;0.5;6.2;0;11.5
2014;CLE;Scotty Hopson;24;-6.5;0.102;0;18.8;7.4
2014;GSW;Dewayne Dedmon;24;-5.1;0.266;0;0;0
2014;OKC;Royal Ivey;32;-16.5;0;11.3;0;0
2014;CLE;Arinze Onuaku;26;-5.3;0;11.2;0;0
2014;MEM;Seth Curry;23;0;0;0;0;0
2014;CHA;Justin Hamilton;23;0;0;0;0;13
2014;ATL;Dexter Pittman;25;13.1;0;57.9;0;0
2014;CHA;James Southerland;23;-40.6;0;0;0;0
2014;CHI;Ronnie Brewer;28;0;0;0;0;0
2014;CHI;Jarvis Varnado;25;-9.1;0;0;0;0
2014;NYK;Chris Smith;26;0;0;0;0;0
2014;MIA;DeAndre Liggins;25;129.1;1;62.8;0;0
2015;HOU;James Harden;25;26.7;0.605;8.5;34.6;2.6
2015;MIN;Andrew Wiggins;19;13.9;0.517;7.2;9.8;1.5
2015;HOU;Trevor Ariza;29;12.7;0.539;8.6;11.1;2.6
2015;POR;Damian Lillard;24;20.7;0.56;6.9;29;1.7
2015;LAC;Chris Paul;29;26;0.596;7.4;47.4;2.8
2015;WAS;John Wall;24;19.9;0.523;7.3;46.3;2.5
2015;LAC;DeAndre Jordan;26;21;0.638;24.5;3.2;1.5
2015;PHO;Eric Bledsoe;25;18.4;0.555;8.3;27.9;2.3
2015;BRK;Joe Johnson;33;14.1;0.523;7.7;17.1;1.1
2015;CLE;Kyrie Irving;22;21.5;0.583;5;25;2.2
2015;DAL;Monta Ellis;29;16.5;0.509;3.9;20.5;2.8
2015;NOP;Tyreke Evans;25;17.7;0.508;8.8;32.7;2
2015;MEM;Marc Gasol;30;21.7;0.558;13.4;19.7;1.4
2015;CHI;Pau Gasol;34;22.7;0.55;18.6;14.4;0.5
2015;SAC;Ben McLemore;21;10.4;0.552;5.1;8.4;1.5
2015;DEN;Ty Lawson;27;18.5;0.526;4.7;43;1.7
2015;UTA;Gordon Hayward;24;20.2;0.567;8.2;21.7;2.2
2015;GSW;Stephen Curry;26;28;0.638;7;38.6;3
2015;DET;Kentavious Caldwell-Pope;21;11.2;0.501;5.4;6.8;1.9
2015;PHO;Markieff Morris;25;15.8;0.523;10.7;12.4;2
2015;ORL;Victor Oladipo;22;15.9;0.527;6.6;19.3;2.4
2015;MIL;Giannis Antetokounmpo;20;14.8;0.552;12.2;13.1;1.5
2015;CLE;Kevin Love;26;18.8;0.562;16.6;10.7;1
2015;ORL;Nikola Vucevic;24;21.5;0.548;18.1;11;1.1
2015;CHI;Jimmy Butler;25;21.3;0.583;8.2;14.4;2.3
2015;POR;LaMarcus Aldridge;29;22.8;0.528;15.5;9.2;1
2015;DET;Andre Drummond;21;21.4;0.504;24;3.9;1.5
2015;CLE;LeBron James;30;25.9;0.577;9.6;38.6;2.3
2015;GSW;Draymond Green;24;16.4;0.54;14;16.1;2.4
2015;ORL;Elfrid Payton;20;13.8;0.456;7.9;32.6;2.9
2015;DEN;Wilson Chandler;27;13.2;0.523;10.4;8.9;1.2
2015;NOP;Anthony Davis;21;30.8;0.591;16.1;11.6;2.1
2015;GSW;Klay Thompson;24;20.8;0.591;5.4;14.6;1.7
2015;WAS;Marcin Gortat;30;18.2;0.587;16.5;6.5;1
2015;BOS;Avery Bradley;24;11.5;0.507;5.4;8.9;1.7
2015;MIA;Luol Deng;29;15.5;0.561;9.3;9.9;1.4
2015;ATL;Kyle Korver;33;14.8;0.699;7.2;12.1;1.1
2015;TOR;Kyle Lowry;28;19.3;0.527;7.8;32.4;2.3
2015;LAC;J.J. Redick;30;16.2;0.622;3.9;9;0.8
2015;SAC;Rudy Gay;28;19.7;0.556;9.4;19;1.5
2015;ATL;Paul Millsap;29;20;0.565;13.6;15.4;2.8
2015;PHO;P.J. Tucker;29;12.5;0.541;11.5;7.4;2.2
2015;IND;Solomon Hill;23;10.2;0.507;7.3;11.9;1.4
2015;POR;Nicolas Batum;26;13.1;0.516;9.4;20.5;1.7
2015;MIL;Khris Middleton;23;15.6;0.563;8.4;12.7;2.6
2015;ORL;Tobias Harris;22;16.7;0.551;10.3;8.8;1.5
2015;MIA;Mario Chalmers;28;11.7;0.521;5.2;21;2.7
2015;LAC;Blake Griffin;25;22.8;0.551;12.1;26.2;1.4
2015;MEM;Courtney Lee;29;11.5;0.555;4.3;9.8;1.7
2015;ATL;Al Horford;28;21.4;0.563;13.4;18.6;1.5
2015;GSW;Harrison Barnes;22;13.4;0.573;10.5;6.9;1.3
2015;CHO;Gerald Henderson;27;13.2;0.514;6.5;15.6;1.1
2015;SAS;Danny Green;27;16.5;0.596;8.4;10.3;2.2
2015;PHI;Nerlens Noel;20;15;0.493;14.3;9.8;2.9
2015;MEM;Zach Randolph;33;19.5;0.538;18.5;11.4;1.6
2015;OKC;Russell Westbrook;26;29.1;0.536;11.4;47;3
2015;UTA;Trey Burke;22;12.6;0.455;5.2;25;1.5
2015;DAL;Tyson Chandler;32;20.1;0.697;20.7;5.3;0.9
2015;DAL;Dirk Nowitzki;36;19.2;0.56;11;10.4;0.9
2015;UTA;Derrick Favors;23;21.8;0.558;15.4;9.4;1.4
2015;LAC;Matt Barnes;34;11.3;0.574;7.5;7.2;1.5
2015;BOS;Evan Turner;26;12.8;0.482;10.1;30;1.8
2015;LAL;Wesley Johnson;27;11.1;0.509;7.8;8.6;1.3
2015;BRK;Jarrett Jack;31;14.6;0.522;6.1;27.3;1.7
2015;ATL;Jeff Teague;26;20.6;0.566;4.7;37.9;2.9
2015;SAS;Tim Duncan;38;22.6;0.56;17.9;16.8;1.4
2015;MEM;Mike Conley;27;18.6;0.558;5.4;28;2.1
2015;CLE;Tristan Thompson;23;15.6;0.58;17.2;2.7;0.8
2015;MIN;Gorgui Dieng;25;17.2;0.573;15.9;10.5;1.6
2015;ATL;DeMarre Carroll;28;15.9;0.603;9.7;8.3;2.2
2015;DAL;Chandler Parsons;26;16.3;0.567;8.1;11.4;1.6
2015;UTA;Rudy Gobert;22;21.6;0.627;20.7;8.2;1.6
2015;TOR;Patrick Patterson;25;14.6;0.568;11.6;10.7;1.4
2015;DET;Greg Monroe;24;21.2;0.549;17.9;11.7;1.9
2015;CHO;Kemba Walker;24;17.6;0.486;5.7;27.1;2.2
2015;OKC;Serge Ibaka;25;16.6;0.549;12.6;4.2;0.7
2015;BRK;Deron Williams;30;15.7;0.504;6.3;33.7;1.6
2015;WAS;Bradley Beal;21;14;0.521;6.4;15;1.8
2015;BRK;Brook Lopez;26;22.7;0.558;14.3;4.5;1.1
2015;TOR;DeMar DeRozan;25;17.4;0.51;7.6;17;1.8
2015;TOR;Jonas Valanciunas;22;20.6;0.623;19.1;3.1;0.8
2015;TOR;Terrence Ross;23;11.2;0.519;6.2;6.5;1.3
2015;DEN;Kenneth Faried;25;18.4;0.548;17.3;7.1;1.5
2015;GSW;Andre Iguodala;31;12.3;0.553;6.7;14.6;2.1
2015;CHI;Joakim Noah;29;15.3;0.482;17.1;23;1.2
2015;PHO;Marcus Morris;25;13.7;0.52;10.3;10.2;1.5
2015;HOU;Donatas Motiejunas;24;14.4;0.553;11.4;10.8;1.4
2015;CHO;Marvin Williams;28;11.8;0.541;10.4;7.8;1.8
2015;SAS;Kawhi Leonard;23;22;0.567;12.9;13;3.7
2015;POR;Wesley Matthews;28;16.1;0.586;5.9;10.8;1.9
2015;NOP;Eric Gordon;26;12.7;0.544;4.5;17.6;1.3
2015;TOR;Lou Williams;28;19.9;0.564;4.3;13.6;2.3
2015;SAC;DeMarcus Cousins;24;25.2;0.545;21.1;20.4;2.3
2015;CHO;Al Jefferson;30;19.7;0.5;15.1;11.6;1.2
2015;SAC;Jason Thompson;28;10.2;0.5;15.1;6.5;0.8
2015;TOR;Greivis Vasquez;28;12.6;0.514;6.3;23.9;1.2
2015;SAS;Boris Diaw;32;12.7;0.526;10;17.9;0.9
2015;NOP;Omer Asik;28;15.5;0.545;21.4;5.4;0.8
2015;TOR;Amir Johnson;27;15.4;0.603;13.3;9.4;1.1
2015;MIA;Dwyane Wade;33;21.4;0.534;6.7;32.1;2
2015;PHI;Robert Covington;24;14.7;0.554;8.8;9.8;2.5
2015;SAS;Tony Parker;32;15.9;0.539;3.7;28.7;1.2
2015;BOS;Brandon Bass;29;16.3;0.557;11.3;8.6;1.1
